country,year,climate_count,health_count,intersection_count
RWA,2003,0,3,0
RWA,2004,0,5,0
RWA,2005,0,3,0
RWA,2006,0,1,0
RWA,2007,4,0,0
RWA,2008,3,0,0
RWA,2009,4,0,0
RWA,2010,1,0,0
RWA,2014,1,0,0
RWA,2015,0,1,0
RWA,2016,2,0,0
RWA,2017,2,0,0
RWA,2019,3,7,3
SAU,1963,0,2,0
SAU,1964,0,2,0
SAU,1965,0,1,0
SAU,1966,0,1,0
SAU,1969,0,1,0
SAU,1971,0,1,0
SAU,1973,0,1,0
SAU,1984,0,1,0
SAU,1990,0,1,0
SAU,1991,0,1,0
SAU,1993,1,1,0
SAU,1994,1,0,0
SAU,2000,0,1,0
SAU,2002,0,3,0
SAU,2006,0,3,0
SAU,2015,0,1,0
SAU,2016,1,3,0
SAU,2019,1,1,1
SDN,1960,0,1,0
SDN,1962,0,2,0
SDN,1964,0,1,0
SDN,1971,0,2,0
SDN,1972,0,1,0
SDN,1973,0,3,0
SDN,1974,0,2,0
SDN,1976,0,1,0
SDN,1977,0,1,0
SDN,1978,0,1,0
SDN,1979,0,5,0
SDN,1980,0,1,0
SDN,1981,0,1,0
SDN,1982,0,1,0
SDN,1986,0,1,0
SDN,1987,0,2,0
SDN,1989,0,1,0
SDN,1990,0,2,0
SDN,1992,0,3,0
SDN,1993,0,2,0
SDN,1996,0,1,0
SDN,1998,0,2,0
SDN,2000,0,7,0
SDN,2002,0,1,0
SDN,2003,0,1,0
SDN,2004,0,1,0
SDN,2005,0,1,0
SDN,2006,0,4,0
SDN,2007,7,4,0
SDN,2008,4,3,0
SDN,2009,6,2,0
SDN,2010,6,2,0
SDN,2011,4,1,0
SDN,2012,3,1,0
SDN,2013,5,1,0
SDN,2014,5,1,0
SDN,2015,0,1,0
SDN,2017,2,0,0
SDN,2019,0,1,0
SEN,1963,0,1,0
SEN,1967,0,1,0
SEN,1969,0,1,0
SEN,1984,0,1,0
SEN,1987,0,1,0
SEN,1989,0,3,0
SEN,1990,0,1,0
SEN,1991,0,2,0
SEN,1992,0,3,0
SEN,1993,0,1,0
SEN,1994,0,1,0
SEN,1995,0,2,0
SEN,1996,0,1,0
SEN,1997,0,2,0
SEN,2001,0,3,0
SEN,2004,0,1,0
SEN,2005,0,8,0
SEN,2006,1,1,0
SEN,2007,2,3,0
SEN,2008,0,2,0
SEN,2009,4,1,0
SEN,2010,0,5,0
SEN,2011,1,0,0
SEN,2013,2,1,0
SEN,2014,1,4,1
SEN,2015,2,3,2
SEN,2016,3,0,0
SEN,2017,2,0,0
SEN,2018,5,0,0
SEN,2019,3,2,0
SGP,1966,0,1,0
SGP,1970,0,1,0
SGP,1971,0,1,0
SGP,1972,0,1,0
SGP,1973,0,1,0
SGP,1975,0,1,0
SGP,1977,0,1,0
SGP,1978,0,1,0
SGP,1980,0,1,0
SGP,1985,0,1,0
SGP,1991,0,1,0
SGP,1994,0,1,0
SGP,1995,0,2,0
SGP,2004,1,1,0
SGP,2006,1,3,2
SGP,2007,12,5,4
SGP,2008,3,1,0
SGP,2009,6,1,0
SGP,2010,1,0,0
SGP,2011,1,0,0
SGP,2012,1,0,0
SGP,2013,1,1,0
SGP,2014,1,2,1
SGP,2016,7,5,2
SGP,2017,2,0,0
SGP,2018,2,2,0
SGP,2019,12,2,3
SLB,1985,0,1,0
SLB,1986,0,2,0
SLB,1989,6,0,0
SLB,1991,5,0,0
SLB,1992,4,0,0
SLB,1993,2,0,0
SLB,1994,4,0,0
SLB,1995,2,1,0
SLB,1996,4,3,2
SLB,1997,2,1,0
SLB,1998,3,0,0
SLB,1999,2,0,0
SLB,2000,2,1,0
SLB,2001,2,3,1
SLB,2002,3,5,1
SLB,2003,1,2,0
SLB,2004,0,4,0
SLB,2005,4,9,0
SLB,2006,0,2,0
SLB,2007,1,1,0
SLB,2008,10,1,0
SLB,2009,6,4,1
SLB,2010,10,3,3
SLB,2011,8,10,1
SLB,2012,9,6,0
SLB,2013,13,1,1
SLB,2014,8,9,5
SLB,2015,7,2,0
SLB,2016,10,3,0
SLB,2017,11,1,0
SLB,2018,12,9,5
SLB,2019,16,19,10
SLE,1967,0,2,0
SLE,1969,0,1,0
SLE,1971,0,2,0
SLE,1973,0,2,0
SLE,1974,0,1,0
SLE,1978,0,1,0
SLE,1981,0,1,0
SLE,1982,0,2,0
SLE,1983,0,2,0
SLE,1984,0,1,0
SLE,1985,0,1,0
SLE,1986,0,2,0
SLE,1988,0,1,0
SLE,1990,0,2,0
SLE,1992,0,4,0
SLE,1993,0,3,0
SLE,1995,0,1,0
SLE,1999,1,0,0
SLE,2000,0,2,0
SLE,2001,0,6,0
SLE,2003,0,3,0
SLE,2004,0,1,0
SLE,2005,0,1,0
SLE,2007,1,1,1
SLE,2008,0,1,0
SLE,2009,7,2,1
SLE,2010,0,5,0
SLE,2011,1,3,1
SLE,2012,1,1,1
SLE,2013,1,4,0
SLE,2014,1,21,1
SLE,2015,6,12,4
SLE,2016,5,8,1
SLE,2017,5,4,0
SLE,2018,7,9,2
SLE,2019,5,24,1
SLV,1959,0,1,0
SLV,1960,0,1,0
SLV,1963,0,19,0
SLV,1968,0,3,0
SLV,1969,0,2,0
SLV,1971,0,1,0
SLV,1977,0,1,0
SLV,1979,0,1,0
SLV,1989,0,1,0
SLV,1990,0,2,0
SLV,1994,0,8,0
SLV,1995,0,1,0
SLV,1996,0,4,0
SLV,1998,0,1,0
SLV,2000,0,2,0
SLV,2002,0,3,0
SLV,2003,0,2,0
SLV,2004,0,4,0
SLV,2005,0,7,0
SLV,2006,0,2,0
SLV,2007,7,4,0
SLV,2008,7,5,0
SLV,2009,3,0,0
SLV,2010,1,0,0
SLV,2011,0,2,0
SLV,2013,3,9,0
SLV,2014,3,3,1
SLV,2016,0,1,0
SLV,2017,3,3,0
SLV,2018,6,5,0
SLV,2019,2,2,0
SMR,1994,0,1,0
SMR,2001,0,4,0
SMR,2002,0,1,0
SMR,2003,0,3,0
SMR,2004,0,3,0
SMR,2005,0,3,0
SMR,2007,4,0,0
SMR,2008,3,1,2
SMR,2009,5,1,0
SMR,2010,2,2,1
SMR,2011,5,4,1
SMR,2012,1,4,1
SMR,2013,0,9,0
SMR,2014,4,0,0
SMR,2015,1,1,0
SMR,2016,1,0,0
SMR,2017,3,3,0
SMR,2018,7,1,1
SMR,2019,8,5,2
SOM,1961,0,1,0
SOM,1963,0,1,0
SOM,1968,0,2,0
SOM,1972,0,1,0
SOM,1975,0,1,0
SOM,1979,0,1,0
SOM,1980,0,3,0
SOM,1984,0,2,0
SOM,1987,0,2,0
SOM,1988,0,3,0
SOM,1989,0,1,0
SOM,1990,0,4,0
SOM,2003,0,6,0
SOM,2006,0,2,0
SOM,2010,2,3,0
SOM,2011,1,0,0
SOM,2013,0,1,0
SOM,2014,0,2,0
SOM,2016,1,0,0
SOM,2017,2,1,0
SOM,2019,7,0,0
SRB,2007,3,2,4
SRB,2009,2,0,0
SRB,2010,0,1,0
SRB,2011,1,0,0
SRB,2012,5,2,0
SRB,2013,1,0,0
SRB,2014,11,4,1
SRB,2015,9,2,0
SRB,2018,2,0,0
SSD,2013,0,2,0
SSD,2014,3,2,1
SSD,2016,1,1,0
SSD,2017,5,0,0
SSD,2019,1,1,0
STP,1976,0,2,0
STP,1977,0,3,0
STP,1979,0,2,0
STP,1989,0,2,0
STP,2001,1,3,0
STP,2002,1,1,0
STP,2003,1,7,0
STP,2004,3,3,0
STP,2005,2,5,0
STP,2006,2,10,1
STP,2007,1,7,0
STP,2008,1,10,0
STP,2009,7,5,4
STP,2010,5,8,0
STP,2011,5,2,0
STP,2012,0,2,0
STP,2013,0,2,0
STP,2014,3,6,0
STP,2015,4,4,1
STP,2016,1,2,0
STP,2017,4,0,0
STP,2018,5,0,0
STP,2019,3,0,0
SUR,1979,0,1,0
SUR,1982,0,1,0
SUR,1984,0,1,0
SUR,1989,0,1,0
SUR,1990,0,3,0
SUR,1991,0,2,0
SUR,1992,0,3,0
SUR,1994,0,2,0
SUR,1995,0,1,0
SUR,1996,0,1,0
SUR,1997,1,0,0
SUR,2000,0,1,0
SUR,2001,0,4,0
SUR,2002,0,10,0
SUR,2003,0,1,0
SUR,2004,0,1,0
SUR,2005,0,2,0
SUR,2006,0,1,0
SUR,2007,4,0,0
SUR,2008,4,1,2
SUR,2009,5,2,0
SUR,2010,4,5,1
SUR,2011,6,3,3
SUR,2012,2,6,0
SUR,2013,2,7,1
SUR,2014,2,5,0
SUR,2015,5,2,2
SUR,2016,2,0,0
SUR,2017,3,2,0
SUR,2018,4,3,0
SUR,2019,2,1,0
SVK,1994,0,1,0
SVK,1999,0,1,0
SVK,2001,0,1,0
SVK,2002,0,1,0
SVK,2003,1,1,1
SVK,2006,0,1,0
SVK,2008,1,0,0
SVK,2009,2,0,0
SVK,2010,0,1,0
SVK,2011,0,1,0
SVK,2012,2,2,0
SVK,2013,0,3,0
SVK,2014,2,1,1
SVK,2015,4,3,0
SVK,2016,0,2,0
SVK,2017,4,1,0
SVK,2018,2,2,1
SVK,2019,7,0,0
SVN,2001,0,1,0
SVN,2004,1,0,0
SVN,2006,0,1,0
SVN,2007,1,1,0
SVN,2008,2,0,0
SVN,2009,3,1,1
SVN,2010,4,0,0
SVN,2011,5,0,0
SVN,2015,1,0,0
SVN,2016,3,0,0
SVN,2017,1,1,0
SVN,2018,1,0,0
SVN,2019,6,1,0
SWE,1966,1,0,0
SWE,1971,0,2,0
SWE,1974,0,1,0
SWE,1975,0,1,0
SWE,1977,0,1,0
SWE,1978,0,3,0
SWE,1981,0,1,0
SWE,1982,0,1,0
SWE,1985,0,1,0
SWE,1986,0,2,0
SWE,1987,0,1,0
SWE,1988,1,1,1
SWE,1989,0,1,0
SWE,1990,0,1,0
SWE,1991,1,0,0
SWE,1997,2,0,0
SWE,1999,0,2,0
SWE,2000,0,2,0
SWE,2001,0,3,0
SWE,2002,0,2,0
SWE,2003,1,0,0
SWE,2004,0,3,0
SWE,2005,3,4,0
SWE,2007,2,0,0
SWE,2008,4,1,0
SWE,2009,3,1,0
SWE,2010,2,2,1
SWE,2011,4,3,0
SWE,2012,2,2,0
SWE,2013,5,4,0
SWE,2014,3,4,0
SWE,2015,4,0,0
SWE,2016,2,0,0
SWE,2017,8,0,0
SWE,2018,4,1,0
SWE,2019,9,1,0
SWZ,1969,0,2,0
SWZ,1974,0,1,0
SWZ,1976,0,1,0
SWZ,1980,0,1,0
SWZ,1991,0,1,0
SWZ,1994,0,1,0
SWZ,1999,0,4,0
SWZ,2000,0,2,0
SWZ,2001,0,1,0
SWZ,2002,0,8,0
SWZ,2003,0,9,0
SWZ,2004,0,9,0
SWZ,2005,0,15,0
SWZ,2006,0,6,0
SWZ,2007,2,4,0
SWZ,2008,4,5,3
SWZ,2009,3,2,1
SWZ,2010,4,2,1
SWZ,2011,2,1,0
SWZ,2012,0,4,0
SWZ,2013,1,8,2
SWZ,2014,3,2,0
SWZ,2015,4,10,1
SWZ,2016,6,8,0
SWZ,2017,3,9,1
SWZ,2018,0,7,0
SWZ,2019,4,21,4
SYC,1983,0,1,0
SYC,1989,1,0,0
SYC,1993,0,1,0
SYC,1996,1,1,0
SYC,1998,0,2,0
SYC,2003,4,0,0
SYC,2004,2,0,0
SYC,2007,18,1,0
SYC,2008,5,3,0
SYC,2009,15,0,0
SYC,2010,5,0,0
SYC,2012,7,0,0
SYC,2013,2,0,0
SYC,2014,9,2,0
SYC,2015,6,1,1
SYC,2016,6,0,0
SYC,2017,7,0,0
SYC,2018,5,0,0
SYC,2019,7,0,0
SYR,1966,0,3,0
SYR,1968,0,1,0
SYR,1977,0,1,0
SYR,1982,0,2,0
SYR,1985,0,1,0
SYR,1986,0,2,0
SYR,1989,0,1,0
SYR,1999,0,2,0
SYR,2004,0,1,0
SYR,2005,0,1,0
SYR,2010,4,0,0
SYR,2012,0,1,0
SYR,2016,0,1,0
SYR,2018,0,1,0
TCD,1963,0,1,0
TCD,1964,0,2,0
TCD,1966,0,3,0
TCD,1968,0,1,0
TCD,1971,0,1,0
TCD,1972,0,2,0
TCD,1974,0,1,0
TCD,1976,0,1,0
TCD,1980,0,2,0
TCD,1981,0,1,0
TCD,1983,0,1,0
TCD,1985,0,1,0
TCD,1987,0,1,0
TCD,1988,0,7,0
TCD,1989,0,2,0
TCD,1990,0,2,0
TCD,1991,0,7,0
TCD,1993,0,1,0
TCD,1994,0,3,0
TCD,1996,0,3,0
TCD,1997,0,2,0
TCD,1998,0,3,0
TCD,1999,0,3,0
TCD,2000,0,1,0
TCD,2002,0,2,0
TCD,2003,0,7,0
TCD,2004,0,3,0
TCD,2005,0,3,0
TCD,2006,0,1,0
TCD,2007,3,1,0
TCD,2009,2,1,1
TCD,2010,3,2,0
TCD,2011,1,4,0
TCD,2014,0,1,0
TCD,2015,2,0,0
TCD,2016,7,0,0
TCD,2017,1,3,0
TCD,2018,4,0,0
TCD,2019,8,0,0
TGO,1961,0,1,0
TGO,1962,0,1,0
TGO,1964,0,1,0
TGO,1968,0,1,0
TGO,1971,0,2,0
TGO,1972,0,2,0
TGO,1978,0,3,0
TGO,1979,0,3,0
TGO,1980,0,3,0
TGO,1981,0,5,0
TGO,1982,0,1,0
TGO,1988,0,1,0
TGO,1990,0,2,0
TGO,1992,0,1,0
TGO,1993,0,2,0
TGO,1994,1,0,0
TGO,1995,1,4,0
TGO,1996,0,1,0
TGO,1998,0,2,0
TGO,2000,0,8,0
TGO,2001,0,3,0
TGO,2003,0,3,0
TGO,2004,0,6,0
TGO,2005,1,3,1
TGO,2006,0,1,0
TGO,2007,2,4,3
TGO,2008,0,1,0
TGO,2009,2,4,0
TGO,2010,2,0,0
TGO,2012,0,1,0
TGO,2013,1,8,0
TGO,2014,1,6,1
TGO,2015,6,4,0
TGO,2016,2,13,0
TGO,2017,3,6,1
TGO,2018,4,0,0
TGO,2019,7,4,4
THA,1959,0,2,0
THA,1965,0,1,0
THA,1968,0,1,0
THA,1969,0,1,0
THA,1972,0,1,0
THA,1977,0,2,0
THA,1980,0,1,0
THA,1984,0,1,0
THA,1987,0,1,0
THA,1995,0,3,0
THA,1996,0,2,0
THA,1998,0,2,0
THA,1999,0,2,0
THA,2000,0,5,0
THA,2001,0,1,0
THA,2002,0,2,0
THA,2003,0,9,0
THA,2005,0,3,0
THA,2007,4,2,0
THA,2008,3,1,0
THA,2009,6,3,1
THA,2010,5,0,0
THA,2011,0,1,0
THA,2012,1,2,0
THA,2013,5,8,0
THA,2014,1,2,1
THA,2015,5,4,1
THA,2016,2,1,0
THA,2017,1,6,0
THA,2018,1,4,0
THA,2019,5,2,1
TJK,1994,0,1,0
TJK,1995,0,1,0
TJK,1996,0,4,0
TJK,1998,0,1,0
TJK,2000,1,0,0
TJK,2001,1,1,0
TJK,2002,1,0,0
TJK,2003,0,1,0
TJK,2004,0,1,0
TJK,2005,0,3,0
TJK,2006,0,1,0
TJK,2007,3,1,0
TJK,2008,3,0,0
TJK,2009,5,1,0
TJK,2010,13,0,0
TJK,2011,4,0,0
TJK,2013,2,0,0
TJK,2014,2,0,0
TJK,2015,17,1,1
TJK,2016,3,1,0
TJK,2017,8,0,0
TJK,2018,2,0,0
TJK,2019,5,0,0
TKM,1993,1,0,0
TKM,1998,1,0,0
TKM,1999,0,1,0
TKM,2001,0,1,0
TKM,2002,1,1,0
TKM,2004,0,1,0
TKM,2005,0,4,0
TKM,2008,1,0,0
TKM,2009,0,1,0
TKM,2011,3,0,0
TKM,2012,1,0,0
TKM,2013,5,0,0
TKM,2014,3,1,0
TKM,2015,2,2,0
TKM,2016,4,0,0
TKM,2018,0,1,0
TKM,2019,3,1,0
TLS,2003,0,6,0
TLS,2004,0,5,0
TLS,2005,0,1,0
TLS,2007,1,2,0
TLS,2008,1,0,0
TLS,2009,2,0,0
TLS,2010,1,4,0
TLS,2011,0,1,0
TLS,2012,0,1,0
TLS,2013,0,3,0
TLS,2014,1,5,0
TLS,2015,5,0,0
TLS,2016,6,4,0
TLS,2017,2,5,0
TLS,2018,3,0,0
TLS,2019,10,4,0
TON,2001,2,0,0
TON,2002,1,0,0
TON,2003,0,5,0
TON,2004,0,1,0
TON,2007,4,0,0
TON,2008,5,1,0
TON,2009,13,0,0
TON,2010,5,3,0
TON,2011,5,8,0
TON,2012,11,1,0
TON,2013,3,6,0
TON,2014,8,0,0
TON,2015,6,3,0
TON,2016,7,15,3
TON,2017,6,2,0
TON,2018,11,4,0
TON,2019,15,4,6
TTO,1964,0,1,0
TTO,1967,0,1,0
TTO,1969,0,1,0
TTO,1971,0,2,0
TTO,1977,0,1,0
TTO,1978,0,2,0
TTO,1980,0,2,0
TTO,1984,0,1,0
TTO,1985,0,2,0
TTO,1987,0,1,0
TTO,1988,0,4,0
TTO,1989,0,2,0
TTO,1990,0,1,0
TTO,1991,1,0,0
TTO,1993,0,1,0
TTO,1997,1,2,0
TTO,1998,1,1,1
TTO,1999,0,2,0
TTO,2000,1,14,0
TTO,2001,1,5,0
TTO,2002,5,8,0
TTO,2003,0,7,0
TTO,2004,0,1,0
TTO,2005,0,1,0
TTO,2006,1,1,0
TTO,2007,12,0,0
TTO,2008,3,1,0
TTO,2009,8,7,4
TTO,2010,6,6,3
TTO,2011,1,1,0
TTO,2012,3,3,6
TTO,2013,2,5,1
TTO,2014,9,11,1
TTO,2015,7,1,0
TTO,2016,12,4,2
TTO,2017,9,1,0
TTO,2018,12,10,2
TTO,2019,5,6,2
TUN,1959,0,2,0
TUN,1960,0,3,0
TUN,1963,0,1,0
TUN,1965,0,1,0
TUN,1967,0,1,0
TUN,1968,0,2,0
TUN,1971,0,1,0
TUN,1980,0,1,0
TUN,1983,0,2,0
TUN,1984,0,2,0
TUN,1986,0,1,0
TUN,1987,0,1,0
TUN,1990,0,1,0
TUN,1991,0,1,0
TUN,1992,0,2,0
TUN,1994,0,1,0
TUN,1996,0,1,0
TUN,1999,0,1,0
TUN,2000,0,1,0
TUN,2002,0,1,0
TUN,2003,0,1,0
TUN,2007,4,0,0
TUN,2008,5,0,0
TUN,2009,3,0,0
TUN,2010,7,0,0
TUN,2012,0,3,0
TUN,2013,1,2,2
TUN,2014,2,0,0
TUN,2015,1,0,0
TUN,2017,3,1,1
TUN,2019,1,0,0
TUR,1959,0,1,0
TUR,1960,0,1,0
TUR,1961,0,1,0
TUR,1962,0,2,0
TUR,1963,0,2,0
TUR,1968,0,1,0
TUR,1970,0,1,0
TUR,1972,0,1,0
TUR,1982,0,1,0
TUR,1986,0,1,0
TUR,1992,0,1,0
TUR,1993,0,1,0
TUR,1995,0,1,0
TUR,1998,0,3,0
TUR,2000,0,1,0
TUR,2003,0,1,0
TUR,2004,0,2,0
TUR,2005,0,2,0
TUR,2006,0,4,0
TUR,2007,4,0,0
TUR,2008,3,4,2
TUR,2009,4,1,1
TUR,2010,3,3,4
TUR,2011,0,1,0
TUR,2013,0,1,0
TUR,2014,1,3,3
TUR,2016,0,2,0
TUR,2017,0,1,0
TUR,2018,0,3,0
TUR,2019,2,3,0
TUV,2001,8,5,0
TUV,2002,3,1,0
TUV,2003,8,3,0
TUV,2004,8,3,0
TUV,2005,11,4,0
TUV,2006,18,0,0
TUV,2007,21,0,0
TUV,2008,25,1,0
TUV,2009,16,6,2
TUV,2010,12,3,1
TUV,2011,8,3,4
TUV,2012,9,0,0
TUV,2013,19,3,1
TUV,2014,27,3,3
TUV,2015,9,4,2
TUV,2016,20,1,0
TUV,2017,26,3,6
TUV,2018,27,2,0
TUV,2019,27,2,3
TZA,1964,0,1,0
TZA,1965,0,1,0
TZA,1966,0,2,0
TZA,1971,0,2,0
TZA,1973,0,1,0
TZA,1976,0,1,0
TZA,1978,0,1,0
TZA,1979,0,1,0
TZA,1980,0,1,0
TZA,1983,0,1,0
TZA,1985,0,2,0
TZA,1986,0,2,0
TZA,1987,0,1,0
TZA,1988,0,4,0
TZA,1995,0,1,0
TZA,1997,1,0,0
TZA,1999,0,2,0
TZA,2000,0,6,0
TZA,2001,0,3,0
TZA,2002,0,3,0
TZA,2003,0,2,0
TZA,2004,0,2,0
TZA,2005,0,5,0
TZA,2007,5,3,1
TZA,2008,1,0,0
TZA,2009,2,7,0
TZA,2010,0,4,0
TZA,2011,0,3,0
TZA,2012,0,5,0
TZA,2013,0,6,0
TZA,2014,2,9,0
TZA,2015,0,3,0
TZA,2016,11,2,0
TZA,2017,9,0,0
TZA,2018,3,2,2
TZA,2019,6,10,0
UGA,1963,0,1,0
UGA,1965,0,1,0
UGA,1968,0,1,0
UGA,1972,0,1,0
UGA,1975,0,2,0
UGA,1977,0,3,0
UGA,1980,0,1,0
UGA,1984,0,2,0
UGA,1988,0,6,0
UGA,1989,0,4,0
UGA,1991,0,1,0
UGA,1992,0,2,0
UGA,1994,0,3,0
UGA,1995,0,2,0
UGA,1999,0,1,0
UGA,2000,0,1,0
UGA,2004,0,4,0
UGA,2005,0,2,0
UGA,2007,18,4,9
UGA,2008,0,2,0
UGA,2009,0,2,0
UGA,2010,0,4,0
UGA,2011,0,1,0
UGA,2012,0,1,0
UGA,2013,0,9,0
UGA,2016,0,1,0
UGA,2017,0,3,0
UGA,2018,2,0,0
UGA,2019,5,13,0
UKR,1964,0,5,0
UKR,1974,0,1,0
UKR,1976,0,1,0
UKR,1978,0,1,0
UKR,1979,0,1,0
UKR,1983,0,1,0
UKR,1985,0,1,0
UKR,1987,0,2,0
UKR,1989,0,2,0
UKR,1990,0,2,0
UKR,1993,0,1,0
UKR,1996,0,1,0
UKR,1998,0,1,0
UKR,2000,0,3,0
UKR,2002,0,2,0
UKR,2003,0,1,0
UKR,2004,0,5,0
UKR,2006,0,4,0
UKR,2007,4,0,0
UKR,2008,1,1,0
UKR,2010,1,2,0
UKR,2011,1,4,2
UKR,2012,3,0,0
UKR,2013,0,2,0
UKR,2015,2,0,0
UKR,2016,2,1,0
UKR,2017,2,2,1
UKR,2018,0,1,0
UKR,2019,0,1,0
URY,1960,0,2,0
URY,1961,0,2,0
URY,1962,0,4,0
URY,1963,0,1,0
URY,1964,0,1,0
URY,1966,0,1,0
URY,1968,0,1,0
URY,1970,0,2,0
URY,1972,0,1,0
URY,1973,0,4,0
URY,1975,0,1,0
URY,1976,0,2,0
URY,1979,0,2,0
URY,1980,1,0,0
URY,1981,0,2,0
URY,1982,0,3,0
URY,1983,0,1,0
URY,1985,0,2,0
URY,1986,0,2,0
URY,1990,0,1,0
URY,1994,1,0,0
URY,1995,2,1,0
URY,2003,0,1,0
URY,2006,1,0,0
URY,2007,4,3,0
URY,2008,0,2,0
URY,2009,0,4,0
URY,2010,1,0,0
URY,2011,7,0,0
URY,2012,1,4,0
URY,2013,2,2,0
URY,2014,3,5,0
URY,2015,0,34,0
URY,2016,0,22,0
URY,2017,1,0,0
URY,2018,4,8,2
URY,2019,11,1,0
USA,1959,0,2,0
USA,1960,0,4,0
USA,1961,0,2,0
USA,1963,0,4,0
USA,1964,0,2,0
USA,1969,0,1,0
USA,1970,0,1,0
USA,1971,0,2,0
USA,1972,0,3,0
USA,1973,0,1,0
USA,1974,0,1,0
USA,1975,0,3,0
USA,1976,0,2,0
USA,1978,3,2,0
USA,1979,1,2,0
USA,1980,0,1,0
USA,1981,0,5,0
USA,1982,0,1,0
USA,1984,0,1,0
USA,1985,0,2,0
USA,1986,0,1,0
USA,1987,0,1,0
USA,1988,0,3,0
USA,1989,1,1,0
USA,1993,0,10,0
USA,1994,0,2,0
USA,1995,0,4,0
USA,1996,1,2,0
USA,1997,2,3,0
USA,1999,1,12,2
USA,2000,1,2,0
USA,2001,0,2,0
USA,2002,0,1,0
USA,2003,0,4,0
USA,2004,0,3,0
USA,2005,0,2,0
USA,2007,2,14,2
USA,2008,0,7,0
USA,2009,6,8,2
USA,2010,1,1,0
USA,2011,1,10,2
USA,2013,1,1,0
USA,2014,2,5,0
USA,2015,1,3,0
USA,2016,3,6,0
USA,2017,0,4,0
UZB,1993,0,1,0
UZB,2002,0,1,0
UZB,2005,1,0,0
UZB,2009,1,0,0
UZB,2011,0,1,0
UZB,2012,1,0,0
UZB,2013,0,3,0
UZB,2014,0,3,0
UZB,2016,0,1,0
VAT,1979,0,4,0
VAT,2004,0,2,0
VAT,2005,1,3,1
VAT,2006,0,1,0
VAT,2007,1,1,0
VAT,2008,3,0,0
VAT,2009,1,0,0
VAT,2010,1,0,0
VAT,2011,0,2,0
VAT,2012,1,1,0
VAT,2015,5,1,3
VAT,2016,3,0,0
VAT,2017,2,0,0
VAT,2018,3,1,0
VAT,2019,2,1,0
VCT,1983,2,2,0
VCT,1987,0,2,0
VCT,1988,1,0,0
VCT,1989,1,0,0
VCT,1991,1,1,0
VCT,1992,2,1,0
VCT,1993,0,1,0
VCT,1995,0,1,0
VCT,1996,1,1,0
VCT,1997,0,2,0
VCT,1998,4,0,0
VCT,2000,1,11,0
VCT,2001,0,1,0
VCT,2002,0,4,0
VCT,2003,0,2,0
VCT,2004,2,2,0
VCT,2005,1,0,0
VCT,2006,1,1,1
VCT,2007,12,6,2
VCT,2008,2,2,1
VCT,2009,8,2,4
VCT,2010,6,3,4
VCT,2011,1,1,0
VCT,2012,3,1,0
VCT,2013,7,2,0
VCT,2014,8,1,1
VCT,2015,7,2,0
VCT,2016,7,3,1
VCT,2017,8,2,0
VCT,2018,5,2,1
VCT,2019,7,1,0
VEN,1959,0,2,0
VEN,1960,0,3,0
VEN,1963,0,1,0
VEN,1964,0,1,0
VEN,1965,0,1,0
VEN,1966,0,1,0
VEN,1968,0,1,0
VEN,1970,0,1,0
VEN,1971,0,1,0
VEN,1973,0,1,0
VEN,1975,0,1,0
VEN,1983,0,1,0
VEN,1985,0,1,0
VEN,1989,0,3,0
VEN,1990,0,8,0
VEN,1991,0,1,0
VEN,1994,0,1,0
VEN,1995,0,3,0
VEN,1996,0,1,0
VEN,1999,0,3,0
VEN,2000,0,3,0
VEN,2002,0,3,0
VEN,2004,0,1,0
VEN,2005,0,2,0
VEN,2007,0,1,0
VEN,2008,1,3,0
VEN,2009,4,1,0
VEN,2010,2,3,0
VEN,2011,1,1,0
VEN,2012,0,1,0
VEN,2014,3,0,0
VEN,2017,6,2,0
VEN,2019,1,1,0
VNM,1993,0,2,0
VNM,1995,0,1,0
VNM,1996,0,1,0
VNM,1997,0,1,0
VNM,2001,0,2,0
VNM,2003,0,4,0
VNM,2004,0,1,0
VNM,2005,0,1,0
VNM,2006,0,1,0
VNM,2007,2,1,1
VNM,2008,3,1,1
VNM,2009,3,1,1
VNM,2010,1,2,1
VNM,2011,5,2,2
VNM,2012,2,0,0
VNM,2013,1,4,2
VNM,2014,1,1,1
VNM,2015,3,0,0
VNM,2016,3,1,1
VNM,2017,4,1,1
VNM,2018,2,2,2
VNM,2019,3,2,1
VUT,1983,0,2,0
VUT,1984,0,1,0
VUT,1985,0,5,0
VUT,1986,0,3,0
VUT,1987,0,1,0
VUT,1988,0,2,0
VUT,1989,0,1,0
VUT,1990,0,2,0
VUT,1991,4,1,0
VUT,1992,1,0,0
VUT,1997,2,0,0
VUT,1998,2,1,0
VUT,2000,2,3,0
VUT,2001,3,1,0
VUT,2002,1,0,0
VUT,2003,0,3,0
VUT,2004,0,2,0
VUT,2005,0,2,0
VUT,2006,2,2,0
VUT,2007,4,1,0
VUT,2008,3,0,0
VUT,2009,18,2,0
VUT,2010,11,0,0
VUT,2011,10,12,0
VUT,2012,5,0,0
VUT,2013,7,0,0
VUT,2014,5,3,2
VUT,2015,15,2,0
VUT,2016,12,4,6
VUT,2017,8,5,4
VUT,2018,10,1,0
VUT,2019,14,6,3
WSM,1979,0,1,0
WSM,1981,0,2,0
WSM,1983,0,1,0
WSM,1985,0,3,0
WSM,1987,1,6,0
WSM,1988,1,1,0
WSM,1990,1,0,0
