	sector	country	year	language	sdgs3	sdgs13
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472194/original/MannionDaniels_UN_Global_Compact_Communication_on_Progress_28_February_2019.pdf?1551364473	Support Services	United Kingdom	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472195/original/DanskeSpil_Ansvarlighedsrapport_2018.pdf?1551364706	Leisure Goods	Denmark	2019	Danish	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472197/original/jotun_com_%281%29.pdf?1551367411	Chemicals	Norway	2019	English	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472198/original/%C3%96ssur_CSR_Report_2018_final.pdf?1551370092	Health Care Equipment & Ser...	Iceland	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472201/original/LRN_UN_Global_Compact_COP2018.pdf?1551390518	Support Services	United State...	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472202/original/Pacto_mundial_2018.pdf?1551398803	Travel & Leisure	Mexico	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472204/original/MONDIALE_NIUGINI_UN_COP_REPORT_2018.pdf?1551401316	Oil Equipment, Services & D...	Papua New Gu...	2019	English	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472205/original/Informe_SINSA_Pacto_Global_2018_.pdf?1551403456	Construction & Materials	Nicaragua	2019	English	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472206/original/SHINRYOReport_2019.pdf?1551406700	Construction & Materials	Japan	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472207/original/SHINRYOReport_2019.pdf?1551407107	Construction & Materials	Japan	2019	Japanese	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472209/original/Nilfisk_2018_CSR_report__and_Communication_on_Progress.pdf?1551418855	General Industrials	Denmark	2019	English	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472211/original/csr2018e.pdf?1551424726	Industrial Transportation	Japan	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472213/original/BSD-COP-2018.pdf?1551428975	Software & Computer Services	France	2019	French	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472215/original/COWI_Final_COP_REPORT_2018.pdf?1551434124	Support Services	Denmark	2019	English	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472216/original/UNGC_COP_2019_LetterCEO.pdf?1552663280	Software & Computer Services	Germany	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472217/original/Santa_Fe_Relocation_Communication_on_Progress_2018.pdf?1551435127	Support Services	United Kingdom	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472219/original/DSK_Sustainability_Report_2018_UK_online.pdf?1551436407	Financial Services	Denmark	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472220/original/NB19_Fortschrittsbericht-2019.pdf?1551440855	Support Services	Germany	2019	German	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472221/original/dsb-annual-report-2018.pdf?1551444235	Travel & Leisure	Denmark	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472223/original/Konecranes-Sustainability-Report-2018.pdf?1551446095	General Industrials	Finland	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472224/original/Konecranes_UNGC_continuous_commitment.pdf?1551446095	General Industrials	Finland	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472225/original/NKT_Sustainability_Report_2018_A3.pdf?1551447607	Electronic & Electrical Equ...	Denmark	2019	English	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472227/original/Informe_2017.pdf?1551448394	Retail	Spain	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472228/original/%D0%A1%D0%BE%D0%BE%D0%B1%D1%89%D0%B5%D0%BD%D0%B8%D0%B5_%D0%BE_%D0%B4%D0%BE%D1%81%D1%82%D0%B8%D0%B3%D0%BD%D1%83%D1%82%D0%BE%D0%BC_%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B5%D1%81%D1%81%D0%B5_2019__%D0%A0%D0%B5%D0%B6%D0%B8%D0%BC_%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D0%B8_.pdf?1551449974	Financial Services	Russian Fede...	2019	Russian	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472229/original/COP__2018.pdf?1551450848	Construction & Materials	Tunisia	2019	French	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472230/original/COP_CIFEC_2018-2019.pdf?1551453236	General Industrials	France	2019	French	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472231/original/COP_%282019%29.pdf?1551460363	Construction & Materials	Tunisia	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472233/original/Empresas_Bern_-_Informe_del_Pacto_Global_2019.pdf?1551461822	Real Estate Investment & Se...	Panama	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472234/original/COP_2018.pdf?1551462714	Electronic & Electrical Equ...	Argentina	2019	Spanish	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472235/original/2019_keyrus_brochure_RSE.pdf?1551463256	Software & Computer Services	France	2019	French	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472236/original/COP_Garbarino_2019.pdf?1551464962	General Retailers	Argentina	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472248/original/Communication_on_Progress_Palace_Resorts_2019.pdf?1551615948	Travel & Leisure	Mexico	2019	Spanish	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472267/original/2018_FKG_SCR_Annual_Report.pdf?1551683554	General Retailers	Sweden	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472268/original/Arcadis_Annual_Integrated_Report_2018.pdf?1551685463	Support Services	Netherlands	2019	English	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472270/original/CSR_rapport_2018_final_version.pdf?1551687124	Electronic & Electrical Equ...	Denmark	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472271/original/THAIOIL_SD_REPORT_2018_EN.pdf?1551687255	Oil & Gas Producers	Thailand	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472273/original/COP_Instrument_Transformers_Limited_2019.pdf?1551688362	Electronic & Electrical Equ...	United Kingdom	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472274/original/190304Sanmak_COP.pdf?1551691310	General Industrials	China	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472275/original/190226_UNGC-Communication_on_Progress_2019_EN_HR.pdf?1551694162	Support Services	Switzerland	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472277/original/Memoria_RSC-2017-2018.pdf?1551703047	Support Services	Spain	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472279/original/Stockmann_corporate_social_responsibility_2018.pdf?1551707433	General Retailers	Finland	2019	English	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472281/original/PRESENTACION_VISELTDA.pdf?1551709831	Support Services	Colombia	2019	English	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472282/original/Reporte_de_Sostenibilidad_NMP_2018_.pdf?1551715031	Financial Services	Mexico	2019	Spanish	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472283/original/NHB_2018_Web_druckbar.pdf?1551716098	General Industrials	Germany	2019	German	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472284/original/COP_Zapater%C3%ADas_Gonpard_2018.pdf?1551716365	Personal Goods	Mexico	2019	Spanish	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472286/original/RSE_E_024_C_RapportRSE2017.pdf?1551718065	Personal Goods	France	2019	French	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472287/original/Responsibility_Report_2018.pdf?1551729821	Leisure Goods	Denmark	2019	English	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472288/original/Sydney_Airport_Sustainability_Report_2018_FINAL.pdf?1551745234	Industrial Transportation	Australia	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472291/original/COP_171207-190307.pdf?1551755799	Diversified	Japan	2019	Japanese	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472293/original/COP_2018.pdf?1551774000	General Industrials	Denmark	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472294/original/UNGC-_COP_TenneT_2018.pdf?1551775439	Electricity	Netherlands	2019	English	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472296/original/COP_2019.pdf?1551778786	Household Goods & Home Cons...	Denmark	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472298/original/COP_2018_Global_Compact_GAZIGNAIRE_V1.0.pdf?1551780652	Chemicals	France	2019	French	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472301/original/COP19_V2.pdf?1551784082	Technology Hardware & Equip...	France	2019	French	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472302/original/GS_COP_.pdf?1551785071	General Retailers	Lebanon	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472303/original/Sustainability_Report_E-BOOK.pdf?1551785532	Oil & Gas Producers	India	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472304/original/AIAYU_COP_2018.pdf?1551787347	Personal Goods	Denmark	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472305/original/WEBCOR_GROUP-_CSR-_REPORT-2018.pdf?1551788899	Food Producers	Switzerland	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472306/original/Valmet_Annual_Review_2018.pdf?1551789894	Technology Hardware & Equip...	Finland	2019	English	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472307/original/Valmet_Corporate_Governance_Statement_2018.pdf?1551789894	Technology Hardware & Equip...	Finland	2019	English	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472308/original/Valmet_Financial_Statements_2018.pdf?1551789894	Technology Hardware & Equip...	Finland	2019	English	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472309/original/Valmet_GRI_Supplement_2018.pdf?1551789894	Technology Hardware & Equip...	Finland	2019	English	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472310/original/Valmet_Remuneration_Statement_2018.pdf?1551789894	Technology Hardware & Equip...	Finland	2019	English	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472311/original/Valmet_CEO_letter_2019.pdf?1551789894	Technology Hardware & Equip...	Finland	2019	English	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472316/original/CPH_UK_annual_report_2018.pdf?1551794186	Travel & Leisure	Denmark	2019	English	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472322/original/FINCA.pdf?1551801400	Banks	Congo, Democ...	2019	French	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472323/original/Global_Compact_-_CoP2018.pdf?1551801431	Support Services	France	2019	French	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472324/original/Reporting_2018-SELARL_Atmos_avocats_______....pdf?1551801431	Support Services	France	2019	French	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472325/original/Memoria_CBank_17.pdf?1551802957	Financial Services	Spain	2019	Spanish	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472326/original/F2_CoP_TTQ_2017-2018-comprimido.pdf?1551803067	Construction & Materials	Mexico	2019	Spanish	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472333/original/Jason_Sustainability_Report_FY2018.pdf?1551853008	General Industrials	Singapore	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472336/original/Basic_COP_ES_2018-mar-2019.pdf?1551856194	Support Services	Spain	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472337/original/NORDEN_CSR_Report_2018_print.pdf?1551856371	Industrial Transportation	Denmark	2019	English	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472338/original/KPC_SR_2017.pdf?1551857349	Mining	Indonesia	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472339/original/ht_prijelom_izvjesca_o_odrzivosti_A4_ENG_fin_compressed.pdf?1551859000	Fixed Line Telecommunications	Croatia	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472340/original/GLOBAL_COMPACT_RENOUVELLEMENT_ENGAGEMENT_MARS_2019.pdf?1551862474	Nonlife Insurance	France	2019	French	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472341/original/GLOBAL_COMPACT_RENOUVELLEMENT_ENGAGEMENT_MARS_2019.pdf?1551862474	Nonlife Insurance	France	2019	French	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472347/original/informe2018.pdf?1551876217	Other	Spain	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472348/original/wolters-kluwer_2018_sustainability_data.pdf?1551876803	Media	Netherlands	2019	English	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472350/original/wolters-kluwer_2018_annual_report.pdf?1551877205	Media	Netherlands	2019	English	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472351/original/Global_COP_Rapportage_WMP_2018.pdf?1551881093	Financial Services	Netherlands	2019	Dutch	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472352/original/190306_ArlaCSR2018_UK_low.pdf?1551882847	Food Producers	Denmark	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472353/original/Memoria_de_Sustentabilidad_2018_-_Financiera_Solar.pdf?1551883020	Financial Services	Paraguay	2019	Spanish	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472354/original/20180820_CSR%E8%8B%B1%E6%96%87%E6%9C%80%E7%BB%88%E7%89%88.pdf?1551883393	Financial Services	China	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472355/original/F.Iniciativas_COP_2019.pdf?1551886834	Financial Services	Portugal	2019	Portuguese	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472357/original/INFORME_DE_PROGRESO_COPREDIJE.pdf?1551889048	Support Services	Spain	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472359/original/Livret_COP_2019_-_Communication_sur_le_progr%C3%A8s_V01.pdf?1551889863	Support Services	France	2019	French	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472361/original/Cameron_Hume_Limited_Global_Compact_COP_1.0.pdf?1551891831	Nonequity Investment Instru...	United Kingdom	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472364/original/2019.C.O.P.pdf?1551916704	Forestry & Paper	Japan	2019	Japanese	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472365/original/DOCUMENTO_FINAL_COP_2018__2019.pdf?1551927472	Food Producers	Paraguay	2019	Spanish	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472366/original/%ED%95%9C%EA%B5%AD%EA%B1%B0%EB%9E%98%EC%86%8C_2018%EB%85%84%EB%8F%84_%EC%9D%B4%ED%96%89%EB%B3%B4%EA%B3%A0%EC%84%9C%28COP%29.hwp.pdf?1551938679	Financial Services	Korea, Repub...	2019	Korean	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472367/original/COP_REPORT_2018.pdf?1551940179	Travel & Leisure	Uganda	2019	English	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472369/original/K-water_2018_SR__report_.pdf?1551940676	Gas, Water & Multiutilities	Korea, Repub...	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472371/original/SVI_CSR_UN_Global.pdf?1551944084	Technology Hardware & Equip...	Thailand	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472372/original/UN_Global_Compact_2018.pdf?1551944084	Technology Hardware & Equip...	Thailand	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472373/original/yamato_CSR_report2018_190307.pdf?1551948510	Industrial Transportation	Japan	2019	Japanese	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472374/original/Metso_Communication_on_progress_2019.pdf?1551948748	Technology Hardware & Equip...	Finland	2019	English	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472375/original/PMG_UNGC_COP_2019.pdf?1551949015	Beverages	Myanmar	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472376/original/Skyward_UNGC_COP_2019.pdf?1551949735	Beverages	Myanmar	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472379/original/JM_AR18_EN_index.pdf?1551957363	Construction & Materials	Sweden	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472380/original/COP_2019.pdf?1551957903	Support Services	Denmark	2019	Danish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/472381/original/Bilancio_di_sostenibilit%C3%A0_OMAL_2018_-_ITA_DEFINITIVO.pdf?1551958712	General Industrials	Italy	2019	Italian	yes	yes
